Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
Mme,VUILLIER,Ghislaine,Maire,Bonnal,Doubs,POUTOU Philippe,03/02/2022,DOUBS,25,27,25BONNAL,25072
Mme,BERNABEU,Marie-Jeanne,Maire,Avanne-Aveney,Doubs,ARTHAUD Nathalie,08/02/2022,DOUBS,25,27,25AVANNEAVENEY,25036
M.,DROUVOT,Christian,Maire,Saint-Georges-Armont,Doubs,ARTHAUD Nathalie,08/02/2022,DOUBS,25,27,25SAINTGEORGESARMONT,25516
M.,DUBOIS,Sylvain,Maire,Romain,Doubs,ARTHAUD Nathalie,08/02/2022,DOUBS,25,27,25ROMAIN,25499
Mme,IOSS,Myriam,Maire,Le Vernoy,Doubs,ARTHAUD Nathalie,08/02/2022,DOUBS,25,27,25LEVERNOY,25608
M.,MAYOUD,Pierre,Maire,L'Écouvotte,Doubs,ARTHAUD Nathalie,08/02/2022,DOUBS,25,27,25LECOUVOTTE,25215
M.,THEUREL,Alain,Maire,Le Moutherot,Doubs,ARTHAUD Nathalie,08/02/2022,DOUBS,25,27,25LEMOUTHEROT,25414
M.,HUMBERT,Eric,Maire,Le Luhier,Doubs,DUPONT-AIGNAN Nicolas,08/02/2022,DOUBS,25,27,25LELUHIER,25351
M.,MORNARD,Daniel,Maire,Goux-lès-Dambelin,Doubs,DUPONT-AIGNAN Nicolas,08/02/2022,DOUBS,25,27,25GOUXLESDAMBELIN,25281
M.,PARROT,André,Maire,Désandans,Doubs,DUPONT-AIGNAN Nicolas,08/02/2022,DOUBS,25,27,25DESANDANS,25198
M.,RENAUD,Jérôme,Maire,Narbief,Doubs,DUPONT-AIGNAN Nicolas,08/02/2022,DOUBS,25,27,25NARBIEF,25421
M.,VUILLEMIN,Jean-Luc,Maire,Laval-le-Prieuré,Doubs,DUPONT-AIGNAN Nicolas,08/02/2022,DOUBS,25,27,25LAVALLEPRIEURE,25329
M.,SCHITTECATTE,Cédric,Maire,Épenouse,Doubs,EGGER Clara,08/02/2022,DOUBS,25,27,25EPENOUSE,25218
M.,AYACHE,Patrick,Maire,Pirey,Doubs,HIDALGO Anne,08/02/2022,DOUBS,25,27,25PIREY,25454
M.,MARTHEY,Arnaud,Maire,Baume-les-Dames,Doubs,HIDALGO Anne,08/02/2022,DOUBS,25,27,25BAUMELESDAMES,25047
Mme,GALLIOU,Françoise,Maire,Audeux,Doubs,JADOT Yannick,08/02/2022,DOUBS,25,27,25AUDEUX,25030
M.,MERCIER,Claude,Conseiller régional,Bourgogne-Franche-Comté,Doubs,JADOT Yannick,08/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
M.,CIRESA,François,Maire,Soye,Doubs,KAZIB Anasse,08/02/2022,DOUBS,25,27,25SOYE,25553
M.,DOURIAUX,Roland,Maire,Vellerot-lès-Belvoir,Doubs,KAZIB Anasse,08/02/2022,DOUBS,25,27,25VELLEROTLESBELVOIR,25595
M.,ANDRÉ,Christophe,Maire,Bulle,Doubs,LASSALLE Jean,08/02/2022,DOUBS,25,27,25BULLE,25100
Mme,ERNST,Jocelyne,Maire,Mont-de-Laval,Doubs,LASSALLE Jean,08/02/2022,DOUBS,25,27,25MONTDELAVAL,25391
M.,FAVRE,Laurent,Maire,Dommartin,Doubs,LASSALLE Jean,08/02/2022,DOUBS,25,27,25DOMMARTIN,25201
M.,LAB,Michel,Maire,Ollans,Doubs,LASSALLE Jean,08/02/2022,DOUBS,25,27,25OLLANS,25430
M.,TIROLE,Gérard,Maire,Montancy,Doubs,LASSALLE Jean,08/02/2022,DOUBS,25,27,25MONTANCY,25386
M.,VERMOT DESROCHES,Gérard,Maire,Cademène,Doubs,LASSALLE Jean,08/02/2022,DOUBS,25,27,25CADEMENE,25106
M.,GRUET,Michel,Maire délégué d'une commune associée ou d'une commune déléguée,Burgille,Doubs,LE PEN Marine,08/02/2022,DOUBS,25,27,25BURGILLE,25101
M.,BARBIER,Frédéric,Député,4ème circonscription,Doubs,MACRON Emmanuel,08/02/2022,DOUBS,25,27,25EMECIRCONSCRIPTION,
M.,FRIED,Jean,Maire,Allenjoie,Doubs,MACRON Emmanuel,08/02/2022,DOUBS,25,27,25ALLENJOIE,25011
M.,PAINEAU,Didier,Maire,Byans-sur-Doubs,Doubs,MACRON Emmanuel,08/02/2022,DOUBS,25,27,25BYANSSURDOUBS,25105
M.,VUILLEMIN,Benoit,Maire,Saône,Doubs,MACRON Emmanuel,08/02/2022,DOUBS,25,27,25SAONE,25532
Mme,BIANCHI-LAVILLE,Emmanuelle,Maire,Uzelle,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25UZELLE,25574
M.,BILLOT,Olivier,Conseiller départemental,,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25,
M.,BOUHELIER,Hervé,Maire,Eysson,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25EYSSON,25231
Mme,BOUQUIN,Christine,Conseillère départementale,,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25,
M.,BRUNELLES,Daniel,Maire,Fallerans,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25FALLERANS,25233
M.,FAGAUT,Ludovic,Conseiller départemental,,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25,
M.,LIEGEON,Eric,Maire,Courvières,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25COURVIERES,25176
Mme,LIME VIEILLE,Patricia,Conseillère départementale,,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25,
Mme,MOLLIER,Dominique,Maire,Villers-le-Lac,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25VILLERSLELAC,25321
M.,POPULAIRE,Sébastien,Maire,Touillon-et-Loutelet,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25TOUILLONETLOUTELET,25565
Mme,RAMBAUD,Manuela,Maire,Le Russey,Doubs,PÉCRESSE Valérie,08/02/2022,DOUBS,25,27,25LERUSSEY,25512
M.,CRETIN,Emmanuel,Maire,Nans-sous-Sainte-Anne,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25NANSSOUSSAINTEANNE,25420
M.,EDME,Philippe,Maire,Lombard,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25LOMBARD,25340
M.,FAIVRE-PIERRET,Jean-Louis,Maire,Breconchaux,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25BRECONCHAUX,25088
M.,GUGLIELMETTI,Christophe,Maire,Le Puy,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25LEPUY,25474
M.,MESNIER,Dominique,Maire,Laissey,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25LAISSEY,25323
M.,NICOLET,Mickaël,Maire,Malans,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25MALANS,25359
M.,POGLIANO,Jean-Louis,Maire,Mesmay,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25MESMAY,25379
M.,TROUILLOT,Francis,Maire,Ougney-Douvot,Doubs,POUTOU Philippe,08/02/2022,DOUBS,25,27,25OUGNEYDOUVOT,25439
M.,GUINEBERT,Matthieu,Conseiller régional,Bourgogne-Franche-Comté,Doubs,ROUSSEL Fabien,08/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
M.,LAMY,Eric,Maire,Bart,Doubs,ROUSSEL Fabien,08/02/2022,DOUBS,25,27,25BART,25043
Mme,FIÉTIER,Danièle,Maire,Châteauvieux-les-Fossés,Doubs,THOUY Hélène,08/02/2022,DOUBS,25,27,25CHATEAUVIEUXLESFOSSES,25130
M.,DAUDEY,Louis,Maire,Saules,Doubs,ZEMMOUR Éric,08/02/2022,DOUBS,25,27,25SAULES,25535
Mme,PHARISAT,Alexandra,Maire,Étrabonne,Doubs,ZEMMOUR Éric,08/02/2022,DOUBS,25,27,25ETRABONNE,25225
M.,SEGUIN,Michel,Maire,La Planée,Doubs,ZEMMOUR Éric,08/02/2022,DOUBS,25,27,25LAPLANEE,25459
M.,AUBRY,Didier,Maire,Mercey-le-Grand,Doubs,ARTHAUD Nathalie,10/02/2022,DOUBS,25,27,25MERCEYLEGRAND,25374
Mme,BOSCHI,Christine,Maire,Bretigney,Doubs,ARTHAUD Nathalie,10/02/2022,DOUBS,25,27,25BRETIGNEY,25093
M.,CATALA,Christophe,Maire,Cubrial,Doubs,ARTHAUD Nathalie,10/02/2022,DOUBS,25,27,25CUBRIAL,25181
M.,LAGAISSE,Daniel,Maire,Orve,Doubs,ARTHAUD Nathalie,10/02/2022,DOUBS,25,27,25ORVE,25436
Mme,VIGNOT,Anne,Maire,Besançon,Doubs,JADOT Yannick,10/02/2022,DOUBS,25,27,25BESANCON,25056
Mme,LECOMTE,Noëlle,Maire,Champlive,Doubs,LASSALLE Jean,10/02/2022,DOUBS,25,27,25CHAMPLIVE,25116
M.,BERNARD,Franck,Maire,Chevroz,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25CHEVROZ,25153
Mme,DELEUZE,Ghislaine,Maire,Adam-lès-Passavant,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25ADAMLESPASSAVANT,25006
Mme,FRITSCH,Nathalie,Conseillère régionale,Bourgogne-Franche-Comté,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
Mme,GRANGIER,Géraldine,Conseillère régionale,Bourgogne-Franche-Comté,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
M.,LUTZ,Thomas,Conseiller régional,Bourgogne-Franche-Comté,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
M.,PERNOT,Jean Pierre,Maire,Grosbois,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25GROSBOIS,25298
M.,POSTIF,David,Maire,Rognon,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25ROGNON,25498
M.,RICCIARDETTI,Jacques,Conseiller régional,Bourgogne-Franche-Comté,Doubs,LE PEN Marine,10/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
M.,BEAUDREY,Bruno,Président d'un EPCI à fiscalité propre,CC des Deux Vallées Vertes,Doubs,PÉCRESSE Valérie,10/02/2022,DOUBS,25,27,25CCDESDEUXVALLEESVERTES,
Mme,BIGUINET,Marie-Noëlle,Maire,Montbéliard,Doubs,PÉCRESSE Valérie,10/02/2022,DOUBS,25,27,25MONTBELIARD,25388
M.,DÉQUE,Gérard,Maire,Métabief,Doubs,PÉCRESSE Valérie,10/02/2022,DOUBS,25,27,25METABIEF,25380
M.,FAIVRE,Gerard,Maire,Cendrey,Doubs,PÉCRESSE Valérie,10/02/2022,DOUBS,25,27,25CENDREY,25107
M.,GROSPERRIN,Jacques,Sénateur,,Doubs,PÉCRESSE Valérie,10/02/2022,DOUBS,25,27,25,
M.,JACQUIN,Gérard,Maire,Chaux-lès-Passavant,Doubs,ZEMMOUR Éric,10/02/2022,DOUBS,25,27,25CHAUXLESPASSAVANT,25141
M.,TRUDET,Hugues,Maire,Larnod,Doubs,ARTHAUD Nathalie,15/02/2022,DOUBS,25,27,25LARNOD,25328
M.,KRUCIEN,Raphaël,Conseiller départemental,,Doubs,HIDALGO Anne,15/02/2022,DOUBS,25,27,25,
M.,BOILLON,Jerome,Maire,Rosureux,Doubs,JADOT Yannick,15/02/2022,DOUBS,25,27,25ROSUREUX,25504
M.,MOUGIN,Yves,Maire,Bartherans,Doubs,JADOT Yannick,15/02/2022,DOUBS,25,27,25BARTHERANS,25044
M.,ANTUNES,José,Maire,Feule,Doubs,LASSALLE Jean,15/02/2022,DOUBS,25,27,25FEULE,25239
Mme,CHARVIER,Fannette,Députée,1ère circonscription,Doubs,MACRON Emmanuel,15/02/2022,DOUBS,25,27,25ERECIRCONSCRIPTION,
M.,DONEY,Jean-Marie,Maire,Cléron,Doubs,MACRON Emmanuel,15/02/2022,DOUBS,25,27,25CLERON,25155
M.,PACQUOT,Nicolas,Maire,Étouvans,Doubs,MACRON Emmanuel,15/02/2022,DOUBS,25,27,25ETOUVANS,25224
M.,SOMMER,Denis,Député,3ème circonscription,Doubs,MACRON Emmanuel,15/02/2022,DOUBS,25,27,25EMECIRCONSCRIPTION,
Mme,BONNET,Monique,Conseillère départementale,,Doubs,MÉLENCHON Jean-Luc,15/02/2022,DOUBS,25,27,25,
M.,PERRIN,Sebastien,Maire,Dannemarie-sur-Crète,Doubs,MÉLENCHON Jean-Luc,15/02/2022,DOUBS,25,27,25DANNEMARIESURCRETE,25195
M.,BENMEHAL,Lucien,Maire,Montbenoît,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25MONTBENOIT,25390
M.,BOURDIN,Francis,Maire,Maisons-du-Bois-Lièvremont,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25MAISONSDUBOISLIEVREMONT,25357
M.,BRAND,Christian,Maire,Belvoir,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25BELVOIR,25053
Mme,BRAND,Marie-Paule,Conseillère départementale,,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25,
M.,CHARMIER,Raphaël,Maire,Granges-Narboz,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25GRANGESNARBOZ,25293
M.,DEVILLERS,Michel,Maire,Landresse,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25LANDRESSE,25325
M.,GUINCHARD,Emeric,Maire,Montflovin,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25MONTFLOVIN,25398
Mme,HÉRARD,Bénédicte,Conseillère régionale,Bourgogne-Franche-Comté,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
M.,LECHINE,Patrick,Maire,Villars-sous-Dampjoux,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25VILLARSSOUSDAMPJOUX,25617
M.,MENIER,Daniel,Maire,Nans,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25NANS,25419
M.,METHOT,Christian,Conseiller départemental,,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25,
Mme,ROGEBOZ,Florence,Conseillère départementale,,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25,
Mme,ROGNON,Catherine,Maire,Montlebon,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25MONTLEBON,25403
Mme,TODESCHINI,Patricia,Maire,Petite-Chaux,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25PETITECHAUX,25451
M.,WYCART,Pierre-Jean,Maire,Fournet-Blancheroche,Doubs,PÉCRESSE Valérie,15/02/2022,DOUBS,25,27,25FOURNETBLANCHEROCHE,25255
M.,COMBE,Pierre,Maire,Aubonne,Doubs,POUTOU Philippe,15/02/2022,DOUBS,25,27,25AUBONNE,25029
M.,SPADETTO,Emmanuel,Maire,Mondon,Doubs,ROUSSEL Fabien,15/02/2022,DOUBS,25,27,25MONDON,25384
Mme,BORGERHOFF,Priscilla,Conseillère départementale,,Doubs,THOUY Hélène,15/02/2022,DOUBS,25,27,25,
M.,TORCHIO,Lionel,Maire,Vyt-lès-Belvoir,Doubs,ZEMMOUR Éric,15/02/2022,DOUBS,25,27,25VYTLESBELVOIR,25635
Mme,DURAI,Marie-Christine,Conseillère départementale,,Doubs,HIDALGO Anne,17/02/2022,DOUBS,25,27,25,
Mme,ASTRIC,Hélène,Maire,Boussières,Doubs,JADOT Yannick,17/02/2022,DOUBS,25,27,25BOUSSIERES,25084
M.,FIÉVET,Sylvain,Maire,Rondefontaine,Doubs,KUZMANOVIC Georges,17/02/2022,DOUBS,25,27,25RONDEFONTAINE,25501
M.,GUINCHARD,Gilles,Maire délégué d'une commune associée ou d'une commune déléguée,Éternoz,Doubs,LE PEN Marine,17/02/2022,DOUBS,25,27,25ETERNOZ,25223
M.,BOUSSET,Jean-Marc,Maire,Pouilley-les-Vignes,Doubs,PÉCRESSE Valérie,17/02/2022,DOUBS,25,27,25POUILLEYLESVIGNES,25467
M.,COULET,Alexandre,Maire,Amathay-Vésigneux,Doubs,PÉCRESSE Valérie,17/02/2022,DOUBS,25,27,25AMATHAYVESIGNEUX,25016
M.,LAMBERT,Stéphane,Maire,La Chaux,Doubs,PÉCRESSE Valérie,17/02/2022,DOUBS,25,27,25LACHAUX,25139
M.,VERNIER,Thierry,Conseiller départemental,,Doubs,PÉCRESSE Valérie,17/02/2022,DOUBS,25,27,25,
M.,CURIE,Claude,Maire,Vuillafans,Doubs,TAUBIRA Christiane,17/02/2022,DOUBS,25,27,25VUILLAFANS,25633
Mme,HAKKAR-BOYER,Nabia,Conseillère régionale,Bourgogne-Franche-Comté,Doubs,HIDALGO Anne,22/02/2022,DOUBS,25,27,25BOURGOGNEFRANCHECOMTE,
M.,CARTIER,Damien,Maire,Guillon-les-Bains,Doubs,LASSALLE Jean,22/02/2022,DOUBS,25,27,25GUILLONLESBAINS,25299
M.,DENIS,Jacques,Maire,Rougemontot,Doubs,LE PEN Marine,22/02/2022,DOUBS,25,27,25ROUGEMONTOT,25506
M.,PAHIN-MOUROT,Gérard,Maire,Montivernage,Doubs,LE PEN Marine,22/02/2022,DOUBS,25,27,25MONTIVERNAGE,25401
M.,JANNIN,Jean-Pierre,Maire,La Vèze,Doubs,MARTINEZ Antoine,22/02/2022,DOUBS,25,27,25LAVEZE,25611
M.,TOURNOUX,Pascal,Maire,Autechaux-Roide,Doubs,POUTOU Philippe,22/02/2022,DOUBS,25,27,25AUTECHAUXROIDE,25033
M.,CHATELAIN,Claude,Maire,Le Val,Doubs,ROUSSEL Fabien,22/02/2022,DOUBS,25,27,25LEVAL,25460
Mme,HENRY,Jeanne,Conseillère départementale,,Doubs,ROUSSEL Fabien,22/02/2022,DOUBS,25,27,25,
M.,GONIN,Michel,Maire,Viéthorey,Doubs,THOUY Hélène,22/02/2022,DOUBS,25,27,25VIETHOREY,25613
M.,HERNANDEZ,Didier,Maire,Les Grangettes,Doubs,THOUY Hélène,22/02/2022,DOUBS,25,27,25LESGRANGETTES,25295
M.,MULHAUSER,Christophe,Maire,Busy,Doubs,JADOT Yannick,24/02/2022,DOUBS,25,27,25BUSY,25103
Mme,VAN DE WOESTYNE,Nathalie,Maire,Déservillers,Doubs,JADOT Yannick,24/02/2022,DOUBS,25,27,25DESERVILLERS,25199
M.,COURVOISIER,Claude,Maire,Villers-sous-Chalamont,Doubs,MACRON Emmanuel,24/02/2022,DOUBS,25,27,25VILLERSSOUSCHALAMONT,25627
M.,GRILLON,Patrick,Maire,Arc-sous-Montenot,Doubs,MIGUET Nicolas,24/02/2022,DOUBS,25,27,25ARCSOUSMONTENOT,25026
M.,KLEIN,Didier,Maire,Taillecourt,Doubs,PÉCRESSE Valérie,24/02/2022,DOUBS,25,27,25TAILLECOURT,25555
M.,PAGNIER,Christian,Maire,Flagey-Rigney,Doubs,PÉCRESSE Valérie,24/02/2022,DOUBS,25,27,25FLAGEYRIGNEY,25242
M.,THERNIER,Fabien,Maire,Moncey,Doubs,PÉCRESSE Valérie,24/02/2022,DOUBS,25,27,25MONCEY,25382
M.,AYMONIN,Guillaume,Maire,Épeugney,Doubs,TAUBIRA Christiane,24/02/2022,DOUBS,25,27,25EPEUGNEY,25220
M.,CULOT,François-Xavier,Maire délégué d'une commune associée ou d'une commune déléguée,Rougemont,Doubs,ZEMMOUR Éric,24/02/2022,DOUBS,25,27,25ROUGEMONT,25505
