Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,ISAAC-SIBILLE,Cyrille,Député,12ème circonscription,Rhône,MACRON Emmanuel,10/02/2022,RHONE,69,84,69EMECIRCONSCRIPTION,
Mme,JANNOT,Brigitte,Conseillère métropolitaine de Lyon,,Rhône,MACRON Emmanuel,10/02/2022,RHONE,69,84,69,69123
Mme,MARCHE,Emilie,Conseillère régionale,Auvergne-Rhône-Alpes,Rhône,MÉLENCHON Jean-Luc,10/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
M.,ARAUJO,Olivier,Maire,Charly,Rhône,PÉCRESSE Valérie,10/02/2022,RHONE,69,84,69CHARLY,69046
Mme,FAUTRA,Laurence,Maire,Décines-Charpieu,Rhône,PÉCRESSE Valérie,10/02/2022,RHONE,69,84,69DECINESCHARPIEU,69275
M.,GUILLOTEAU,Christophe,Conseiller départemental,,Rhône,PÉCRESSE Valérie,10/02/2022,RHONE,69,84,69,
Mme,TERNISIEN,Sylviane,Maire,Saint-Clément-de-Vers,Rhône,ARTHAUD Nathalie,15/02/2022,RHONE,69,84,69SAINTCLEMENTDEVERS,69186
Mme,REVEYRAND,Anne,Conseillère métropolitaine de Lyon,,Rhône,HIDALGO Anne,15/02/2022,RHONE,69,84,69,69123
Mme,RUNEL,Sandrine,Conseillère métropolitaine de Lyon,,Rhône,HIDALGO Anne,15/02/2022,RHONE,69,84,69,69123
M.,VIOLLET,Alain,Maire,Corbas,Rhône,HIDALGO Anne,15/02/2022,RHONE,69,84,69CORBAS,69273
M.,BERNARD,Bruno,Conseiller métropolitain de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
M.,BLANCHARD,Pascal,Conseiller métropolitain de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,BONNIEL CHALIER,Pascale,Conseillère régionale,Auvergne-Rhône-Alpes,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
M.,BOUDJELLABA,Mohamed,Maire,Givors,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69GIVORS,69091
Mme,BRAIBANT THORAVAL,Anne,Maire d'arrondissement,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,BROSSAUD,Claire,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,BRUNEL VIEIRA,Vinciane,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
M.,BUB,Jérôme,Conseiller métropolitain de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,DEHAN,Nathalie,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,DELAUNAY,Florence,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
M.,DOUCET,Grégory,Maire,Lyon,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69LYON,69123
M.,KOHLHAAS,Jean-Charles,Conseiller métropolitain de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,LAGARDE,Caroline,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,MICHEL,Cécile,Conseillère régionale,Auvergne-Rhône-Alpes,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
M.,NOVAK,Floyd,Conseiller métropolitain de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
Mme,PETIOT,Isabelle,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
M.,RAY,Jean-Claude,Conseiller métropolitain de Lyon,,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69,69123
M.,TERRIER,Pascal,Maire,Val d'Oingt,Rhône,JADOT Yannick,15/02/2022,RHONE,69,84,69VALDOINGT,69024
M.,COMMUN,Loïc,Maire,Marcy-l'Étoile,Rhône,MACRON Emmanuel,15/02/2022,RHONE,69,84,69MARCYLETOILE,69127
M.,DUMONTET,Jean-Pierre,Maire,Saint-Cyr-le-Chatoux,Rhône,MACRON Emmanuel,15/02/2022,RHONE,69,84,69SAINTCYRLECHATOUX,69192
M.,GOUGNE,Yves,Maire,Beauvallon,Rhône,MACRON Emmanuel,15/02/2022,RHONE,69,84,69BEAUVALLON,69179
M.,GROULT,Florestan,Conseiller métropolitain de Lyon,,Rhône,MÉLENCHON Jean-Luc,15/02/2022,RHONE,69,84,69,69123
M.,BLACHE,Pascal,Maire d'arrondissement,,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69,69123
M.,BUFFET,François-Noël,Sénateur,,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69,
Mme,DARPHIN,Colette,Conseillère départementale,,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69,
Mme,DÉCHAMPS,Véronique,Maire,La Mulatière,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69LAMULATIERE,69142
Mme,FONTANGES,Séverine,Conseillère métropolitaine de Lyon,,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69,69123
M.,LASSAGNE,Lionel,Conseiller métropolitain de Lyon,,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69,69123
Mme,MATHIEU,Marie-Hélène,Maire,Saint-Didier-au-Mont-d'Or,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69SAINTDIDIERAUMONTDOR,69194
M.,MOROGE,Jérôme,Maire,Pierre-Bénite,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69PIERREBENITE,69152
M.,PFEFFER,Renaud,Maire,Mornant,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69MORNANT,69141
M.,VERCHERE,Patrice,Conseiller départemental,,Rhône,PÉCRESSE Valérie,15/02/2022,RHONE,69,84,69,
M.,CHERMETTE,Richard,Maire,Chevinay,Rhône,ROUSSEL Fabien,15/02/2022,RHONE,69,84,69CHEVINAY,69057
M.,PAYRE,Renaud,Conseiller métropolitain de Lyon,,Rhône,TAUBIRA Christiane,15/02/2022,RHONE,69,84,69,69123
M.,BARGE,Lucien,Conseiller métropolitain de Lyon,,Rhône,ZEMMOUR Éric,15/02/2022,RHONE,69,84,69,69123
M.,BOUDOT,Christophe,Conseiller régional,Auvergne-Rhône-Alpes,Rhône,ZEMMOUR Éric,15/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
Mme,POPOFF,Sophia,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,17/02/2022,RHONE,69,84,69,69123
Mme,SUBAÏ,Corinne,Conseillère métropolitaine de Lyon,,Rhône,JADOT Yannick,17/02/2022,RHONE,69,84,69,69123
M.,SCOTTI,Mattia,Maire,Ternay,Rhône,MACRON Emmanuel,17/02/2022,RHONE,69,84,69TERNAY,69297
Mme,BERTHOUX,Beatrice,Conseillère départementale,,Rhône,PÉCRESSE Valérie,17/02/2022,RHONE,69,84,69,
M.,BRUN,Jean-Jacques,Conseiller départemental,,Rhône,PÉCRESSE Valérie,17/02/2022,RHONE,69,84,69,
Mme,DUBOUIS,Marie-Claire,Maire déléguée d'une commune associée ou d'une commune déléguée,Cours,Rhône,PÉCRESSE Valérie,17/02/2022,RHONE,69,84,69COURS,69066
M.,QUINIOU,Christophe,Maire,Meyzieu,Rhône,PÉCRESSE Valérie,17/02/2022,RHONE,69,84,69MEYZIEU,69282
Mme,RAMET,Isabelle,Conseillère régionale,Auvergne-Rhône-Alpes,Rhône,PÉCRESSE Valérie,17/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
M.,TOUCHARD,Pascal,Maire,Saint-Bonnet-le-Troncy,Rhône,ROUSSEL Fabien,17/02/2022,RHONE,69,84,69SAINTBONNETLETRONCY,69183
M.,LACROIX,Guillaume,Conseiller régional,Auvergne-Rhône-Alpes,Rhône,TAUBIRA Christiane,17/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
M.,GILGENKRANTZ,Christian,Maire,Propières,Rhône,ARTHAUD Nathalie,22/02/2022,RHONE,69,84,69PROPIERES,69161
M.,BARLA,Nicolas,Conseiller métropolitain de Lyon,,Rhône,JADOT Yannick,22/02/2022,RHONE,69,84,69,69123
Mme,GEORGEL,Nadine,Maire d'arrondissement,,Rhône,JADOT Yannick,22/02/2022,RHONE,69,84,69,69123
M.,GONIN,Bertrand,Maire,Éveux,Rhône,JADOT Yannick,22/02/2022,RHONE,69,84,69EVEUX,69083
M.,KOTARAC,Andréa,Conseiller régional,Auvergne-Rhône-Alpes,Rhône,LE PEN Marine,22/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
M.,AUTHIER,Gilles,Maire,Rivolet,Rhône,MACRON Emmanuel,22/02/2022,RHONE,69,84,69RIVOLET,69167
M.,DESPRAS,Dominique,Maire,Claveisolles,Rhône,MACRON Emmanuel,22/02/2022,RHONE,69,84,69CLAVEISOLLES,69060
Mme,SAINT-CYR,Maryline,Conseillère métropolitaine de Lyon,,Rhône,MACRON Emmanuel,22/02/2022,RHONE,69,84,69,69123
Mme,BOFFET,Laurence,Conseillère métropolitaine de Lyon,,Rhône,MÉLENCHON Jean-Luc,22/02/2022,RHONE,69,84,69,69123
Mme,CROIZIER,Laurence,Conseillère métropolitaine de Lyon,,Rhône,PÉCRESSE Valérie,22/02/2022,RHONE,69,84,69,69123
Mme,CRUZ,Sophie,Conseillère régionale,Auvergne-Rhône-Alpes,Rhône,PÉCRESSE Valérie,22/02/2022,RHONE,69,84,69AUVERGNERHONEALPES,
M.,PETIT,Gaël,Conseiller métropolitain de Lyon,,Rhône,PÉCRESSE Valérie,22/02/2022,RHONE,69,84,69,69123
M.,VINCENDET,Alexandre,Maire,Rillieux-la-Pape,Rhône,PÉCRESSE Valérie,22/02/2022,RHONE,69,84,69RILLIEUXLAPAPE,69286
M.,VUILLEMARD,Julien,Maire,Vernaison,Rhône,PÉCRESSE Valérie,22/02/2022,RHONE,69,84,69VERNAISON,69260
M.,RAMPON,Michel,Maire,Longessaigne,Rhône,TAUBIRA Christiane,22/02/2022,RHONE,69,84,69LONGESSAIGNE,69120
M.,BASSET,Daniel,Maire,Saint-Étienne-la-Varenne,Rhône,ZEMMOUR Éric,22/02/2022,RHONE,69,84,69SAINTETIENNELAVARENNE,69198
Mme,BORBON,Delphine,Conseillère métropolitaine de Lyon,,Rhône,MACRON Emmanuel,24/02/2022,RHONE,69,84,69,69123
M.,KIMELFELD,David,Conseiller métropolitain de Lyon,,Rhône,MACRON Emmanuel,24/02/2022,RHONE,69,84,69,69123
M.,GRIFFOND,Morgan,Maire,Saint-Pierre-la-Palud,Rhône,MÉLENCHON Jean-Luc,24/02/2022,RHONE,69,84,69SAINTPIERRELAPALUD,69231
