Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,RIBOT,Philippe,Maire délégué d'une commune associée ou d'une commune déléguée,Abriès-Ristolas,Hautes-Alpes,POUTOU Philippe,08/02/2022,HAUTESALPES,05,93,05ABRIESRISTOLAS,05001
M.,MOSTACHETTI,Gilles,Maire,Montjay,Hautes-Alpes,LASSALLE Jean,10/02/2022,HAUTESALPES,05,93,05MONTJAY,05086
Mme,ROSSI,Agnès,Conseillère régionale,Provence-Alpes-Cote D'Azur,Hautes-Alpes,MACRON Emmanuel,10/02/2022,HAUTESALPES,05,93,05PROVENCEALPESCOTEDAZUR,
Mme,DE BRUYNE,Nathalie,Maire,Éourres,Hautes-Alpes,MÉLENCHON Jean-Luc,10/02/2022,HAUTESALPES,05,93,05EOURRES,05047
M.,CESTER,Francis,Maire,La Bâtie-Vieille,Hautes-Alpes,ARTHAUD Nathalie,15/02/2022,HAUTESALPES,05,93,05LABATIEVIEILLE,05018
Mme,SAUMONT,Catherine,Maire,Rousset,Hautes-Alpes,ARTHAUD Nathalie,15/02/2022,HAUTESALPES,05,93,05ROUSSET,05127
M.,PARIS,Bruno,Maire,Puy-Sanières,Hautes-Alpes,BÉKAERT Corinne,15/02/2022,HAUTESALPES,05,93,05PUYSANIERES,05111
M.,AMAR,Jean-Marie Paul Joseph,Maire,Saint-Laurent-du-Cros,Hautes-Alpes,DUPONT-AIGNAN Nicolas,15/02/2022,HAUTESALPES,05,93,05SAINTLAURENTDUCROS,05148
Mme,ARNAUD,Estelle,Maire,Puy-Saint-André,Hautes-Alpes,JADOT Yannick,15/02/2022,HAUTESALPES,05,93,05PUYSAINTANDRE,05107
M.,JOUVE,Paul,Maire,Étoile-Saint-Cyrice,Hautes-Alpes,LASSALLE Jean,15/02/2022,HAUTESALPES,05,93,05ETOILESAINTCYRICE,05051
M.,ROUX,Rémi,Conseiller départemental,,Hautes-Alpes,LASSALLE Jean,15/02/2022,HAUTESALPES,05,93,05,
M.,TRUC,Dominique,Maire,Montbrand,Hautes-Alpes,MÉLENCHON Jean-Luc,15/02/2022,HAUTESALPES,05,93,05MONTBRAND,05080
Mme,CHAUVET,Carole,Conseillère départementale,,Hautes-Alpes,PÉCRESSE Valérie,15/02/2022,HAUTESALPES,05,93,05,
M.,DIDIER,Roger,Maire,Gap,Hautes-Alpes,PÉCRESSE Valérie,15/02/2022,HAUTESALPES,05,93,05GAP,05061
M.,DUPRAT,Jean-Marc,Maire,Laragne-Montéglin,Hautes-Alpes,PÉCRESSE Valérie,15/02/2022,HAUTESALPES,05,93,05LARAGNEMONTEGLIN,05070
Mme,MOSTACHI,Ginette,Conseillère départementale,,Hautes-Alpes,PÉCRESSE Valérie,15/02/2022,HAUTESALPES,05,93,05,
M.,MURGIA,Arnaud,Maire,Briançon,Hautes-Alpes,PÉCRESSE Valérie,15/02/2022,HAUTESALPES,05,93,05BRIANCON,05023
M.,PARA,Lionel,Conseiller départemental,,Hautes-Alpes,PÉCRESSE Valérie,15/02/2022,HAUTESALPES,05,93,05,
Mme,ROSSI,Valérie,Conseillère départementale,,Hautes-Alpes,MACRON Emmanuel,17/02/2022,HAUTESALPES,05,93,05,
M.,AIMARD,Thierry,Maire,Val-des-Prés,Hautes-Alpes,MÉLENCHON Jean-Luc,17/02/2022,HAUTESALPES,05,93,05VALDESPRES,05174
Mme,COLONNA,Evelyne,Conseillère départementale,,Hautes-Alpes,PÉCRESSE Valérie,17/02/2022,HAUTESALPES,05,93,05,
M.,FREY,Rémy,Maire,Oze,Hautes-Alpes,ARTHAUD Nathalie,22/02/2022,HAUTESALPES,05,93,05OZE,05099
M.,ROUSSEAU,Jean,Maire,La Beaume,Hautes-Alpes,DUPONT-AIGNAN Nicolas,22/02/2022,HAUTESALPES,05,93,05LABEAUME,05019
M.,AYMERICH,Roland,Maire,Chabottes,Hautes-Alpes,JADOT Yannick,22/02/2022,HAUTESALPES,05,93,05CHABOTTES,05029
M.,DAUMARK,Laurent,Maire,Saint-Bonnet-en-Champsaur,Hautes-Alpes,LASSALLE Jean,22/02/2022,HAUTESALPES,05,93,05SAINTBONNETENCHAMPSAUR,05132
M.,GIORDANO,Serge Raymond Victor,Maire,Saint-Martin-de-Queyrières,Hautes-Alpes,LASSALLE Jean,22/02/2022,HAUTESALPES,05,93,05SAINTMARTINDEQUEYRIERES,05151
Mme,REYNAUD FREY,Annick,Maire,Méreuil,Hautes-Alpes,LASSALLE Jean,22/02/2022,HAUTESALPES,05,93,05MEREUIL,05076
M.,BONNAFFOUX,Joël,Conseiller départemental,,Hautes-Alpes,MACRON Emmanuel,22/02/2022,HAUTESALPES,05,93,05,
M.,BLACHE,Jean-Luc,Maire,Saint-Firmin,Hautes-Alpes,MÉLENCHON Jean-Luc,22/02/2022,HAUTESALPES,05,93,05SAINTFIRMIN,05142
M.,GASCARD,Fabien,Maire,Rabou,Hautes-Alpes,MÉLENCHON Jean-Luc,22/02/2022,HAUTESALPES,05,93,05RABOU,05112
M.,HUBAUD,Christian,Maire,Pelleautier,Hautes-Alpes,PÉCRESSE Valérie,22/02/2022,HAUTESALPES,05,93,05PELLEAUTIER,05100
M.,MARTIN,Florent,Maire,Upaix,Hautes-Alpes,PÉCRESSE Valérie,22/02/2022,HAUTESALPES,05,93,05UPAIX,05173
M.,BERENGUEL,Victor,Maire,Savines-le-Lac,Hautes-Alpes,PÉCRESSE Valérie,24/02/2022,HAUTESALPES,05,93,05SAVINESLELAC,05164
M.,MATHIEU,Alain,Maire,Chanousse,Hautes-Alpes,POUTOU Philippe,24/02/2022,HAUTESALPES,05,93,05CHANOUSSE,05033
